transaction_id,timestamp,merchant_id,cardholder_id,amount,currency,status,merchant_category,country,channel,is_chargeback
9c828a63-cfd7-46d9-86ed-471f26783c91,2026-01-30T08:18:45+00:00,M0014,C00179,23.44,USD,approved,grocery,US,pos,0
82ab4819-3566-402c-99da-e481d1ba8145,2026-03-06T20:14:45+00:00,M0031,C00194,11.14,USD,approved,fuel,SG,online,0
80c5c76f-08e9-48bc-8f86-c87479d389f3,2026-01-26T06:58:45+00:00,M0049,C00230,48.56,USD,approved,travel,GB,online,0
218c9ecc-afa6-4df9-8459-54533dee81a5,2026-03-15T03:59:45+00:00,M0040,C00174,18.41,USD,approved,dining,US,wallet,0
caf5706b-fb9c-4c4d-a611-e7e395bb46bd,2026-03-21T15:59:45+00:00,M0029,C00013,47.68,USD,approved,dining,GB,wallet,0
6d03b1b4-746e-401f-a2f9-b50efe521cfa,2026-01-24T22:46:45+00:00,M0042,C00278,59.92,USD,approved,dining,US,wallet,0
f4a0e9e3-eb10-4e05-9604-52cd1c3662c5,2026-01-30T22:06:45+00:00,M0034,C00273,77.93,USD,approved,travel,US,pos,0
1ba7d49f-0616-43b4-9bd8-7592c65d0950,2026-02-05T00:12:45+00:00,M0014,C00044,77.49,USD,approved,utilities,SG,wallet,0
0b2f4afe-53ad-48b3-a25b-51c08b98cf80,2026-02-19T06:06:45+00:00,M0021,C00175,31.1,USD,approved,fuel,CA,pos,0
e014c0af-bef8-4f1d-b058-7ef72597e4f1,2026-04-01T22:17:45+00:00,M0002,C00051,42.69,USD,approved,dining,CA,pos,0
da8b9a09-4b7a-407f-bd05-0d1c1ba0ac44,2026-01-30T07:24:45+00:00,M0010,C00209,82.2,USD,approved,health,CA,online,0
d9189643-e1d3-47a9-877f-7aa42c463c21,2026-04-11T03:58:45+00:00,M0040,C00200,26.78,USD,approved,grocery,GB,online,1
a8d5f4c2-53e5-4536-ae7c-42d9b07f26e5,2026-04-04T23:10:45+00:00,M0027,C00062,43.2,USD,approved,grocery,CA,online,0
06c575fa-9971-4956-9246-1c9ddad06379,2026-03-09T00:32:45+00:00,M0049,C00198,35.9,USD,approved,grocery,GB,online,0
19c886d6-774d-44b5-9fdc-231d42a3aa5c,2026-02-24T23:47:45+00:00,M0021,C00120,22.52,USD,approved,grocery,GB,wallet,0
69c2c7ce-fefe-4058-b9da-c128f9803c3e,2026-03-16T03:08:45+00:00,M0038,C00065,55.11,USD,declined,electronics,SG,pos,0
6eb598ea-878e-4a60-b373-793d052a74be,2026-01-21T07:40:45+00:00,M0029,C00073,34.34,USD,approved,electronics,SG,online,0
139c6f80-2e37-4e25-bbc6-24a68158b56c,2026-03-03T14:37:45+00:00,M0016,C00022,55.3,USD,approved,grocery,IN,wallet,0
ff2d03cf-f79c-46d3-a596-1fbb2624840d,2026-03-14T02:59:45+00:00,M0019,C00247,31.3,USD,approved,electronics,SG,pos,1
61077331-816d-41c3-b44b-f337009b87e0,2026-02-17T06:49:45+00:00,M0044,C00262,34.99,USD,approved,electronics,US,online,0
be52c7f6-f38a-4cea-b2bf-2a74883dfb23,2026-03-03T07:06:45+00:00,M0048,C00063,11.0,USD,approved,utilities,CA,wallet,0
4bd6d230-ddbd-4fd7-8b7f-767418cda965,2026-02-08T02:51:45+00:00,M0036,C00163,36.51,USD,approved,health,GB,wallet,0
735a99ad-02c8-494f-944e-fd9a56758686,2026-04-12T20:25:45+00:00,M0017,C00165,45.46,USD,approved,electronics,CA,pos,0
19ef9907-9d2e-4819-af5c-a2b84d310f2f,2026-02-12T13:53:45+00:00,M0039,C00002,30.16,USD,declined,dining,IN,online,0
feea7438-745c-44da-bf72-91f8568f13a9,2026-03-15T21:54:45+00:00,M0001,C00251,70.82,USD,approved,utilities,IN,wallet,0
15e37bca-10c9-4d1d-ac08-91762dcefc2f,2026-03-26T08:15:45+00:00,M0006,C00228,7.61,USD,approved,health,US,pos,0
6e97938f-8d0e-440a-86d0-a51e4d7f16e8,2026-03-29T23:59:45+00:00,M0025,C00005,258.9,USD,approved,grocery,IN,pos,0
99ee1462-2f19-43e7-a2e2-81ed68d9f878,2026-02-23T03:33:45+00:00,M0013,C00184,18.0,USD,declined,travel,US,wallet,0
004704ff-72b5-4982-b8a3-d0ddc1c8592e,2026-02-10T06:40:45+00:00,M0041,C00186,43.92,USD,approved,grocery,GB,pos,0
a1d5862b-6388-4dce-aa7e-27e4eb51bc2d,2026-03-19T00:45:45+00:00,M0046,C00203,17.17,USD,approved,grocery,GB,wallet,1
7d093a5b-4ebb-4062-a6de-5e8d2547c2f5,2026-02-27T15:33:45+00:00,M0033,C00290,51.99,USD,approved,travel,US,wallet,0
49b2a311-4d8a-4498-aa87-29b6f2f5a866,2026-03-22T13:58:45+00:00,M0009,C00117,40.19,USD,declined,dining,GB,online,0
93f55f99-8b90-4063-a75d-651d802ff712,2026-01-15T18:52:45+00:00,M0044,C00130,21.0,USD,approved,health,SG,pos,0
89aa2f54-c79f-4661-8f42-05c481f97aa6,2026-04-09T01:13:45+00:00,M0001,C00166,70.19,USD,approved,fuel,IN,pos,0
3e921812-2fef-4279-bc4b-3b64495b32f4,2026-03-16T14:13:45+00:00,M0008,C00023,29.52,USD,approved,health,CA,online,0
0a5cddde-2afd-49fa-8d38-8c17eaf09147,2026-04-07T06:37:45+00:00,M0018,C00100,357.13,USD,approved,electronics,US,wallet,0
b8f430a9-8bef-42c6-ba3b-283f86f23777,2026-03-21T19:20:45+00:00,M0002,C00128,17.43,USD,approved,travel,CA,pos,0
e344c830-e0fc-4c16-81cb-2cee89661c6d,2026-01-19T09:39:45+00:00,M0020,C00013,36.79,USD,approved,dining,GB,pos,0
439faa93-fee3-4b70-8394-d6a21f1b32fd,2026-01-23T11:56:45+00:00,M0016,C00171,42.75,USD,approved,dining,CA,online,0
896a216e-77f9-45ba-85e3-5038ad8e0fb3,2026-03-09T07:00:45+00:00,M0050,C00297,178.11,USD,approved,grocery,US,online,0
4d419080-d773-4d37-86f4-1b7632df1072,2026-02-17T00:47:45+00:00,M0003,C00066,31.81,USD,approved,grocery,IN,online,0
7abd0233-f8cf-49e3-b6ce-a933349fcfe2,2026-03-10T06:32:45+00:00,M0020,C00287,38.12,USD,approved,grocery,GB,pos,0
8d09e550-7885-4fad-b50d-b435d3071605,2026-01-22T09:42:45+00:00,M0026,C00006,69.09,USD,approved,fuel,IN,pos,0
bd2d1a75-9f82-4233-8e92-8286fba735d9,2026-04-03T18:37:45+00:00,M0028,C00014,71.8,USD,approved,fuel,SG,pos,0
6560839d-0da8-4b4c-a778-b5fa2823b4a3,2026-01-31T04:50:45+00:00,M0038,C00100,76.01,USD,declined,dining,CA,wallet,1
94fc0985-97df-4d62-b7a7-a3abfeb9fe19,2026-02-06T00:13:45+00:00,M0033,C00096,51.79,USD,approved,travel,CA,online,0
d806733c-e14e-4bc3-a1e8-b99a7e50cf6a,2026-01-25T07:17:45+00:00,M0004,C00184,14.88,USD,approved,electronics,SG,wallet,0
29673baa-0f6d-4e12-b579-92a69b26f63c,2026-01-26T22:29:45+00:00,M0050,C00189,103.9,USD,approved,grocery,SG,wallet,0
e8541b3a-9916-45d5-af0f-369f716561fa,2026-03-16T10:08:45+00:00,M0043,C00287,14.84,USD,approved,utilities,US,pos,0
e7d6c29a-3219-402f-8a01-4f72694d7735,2026-01-31T11:14:45+00:00,M0023,C00036,40.93,USD,approved,electronics,CA,wallet,0
dd354842-ffcb-4d0c-93c2-9dfb13f549ed,2026-03-17T22:08:45+00:00,M0031,C00297,19.53,USD,approved,dining,GB,wallet,0
bbf9c528-7aa9-4fc9-9e5f-9b81b295de33,2026-02-20T19:01:45+00:00,M0020,C00022,31.66,USD,approved,fuel,CA,online,0
c0b4f42f-1dfb-41f7-b0bf-554d3b739326,2026-02-02T23:34:45+00:00,M0041,C00247,41.68,USD,approved,health,GB,wallet,0
c0e3777f-4eaf-4414-a072-047589ac56cc,2026-02-01T08:53:45+00:00,M0025,C00006,259.93,USD,approved,grocery,GB,online,0
1dba2912-b119-4d8a-94d7-1579cd67561c,2026-01-24T04:00:45+00:00,M0036,C00185,44.49,USD,approved,grocery,US,online,0
79fd9a18-ada8-419c-a45a-1bfb646efd04,2026-02-08T12:59:45+00:00,M0013,C00174,49.16,USD,approved,utilities,SG,online,0
4a01630b-a263-4178-812f-a2d226f0e26f,2026-01-31T12:30:45+00:00,M0012,C00011,42.47,USD,declined,utilities,CA,pos,0
bd19a014-62c3-4c12-8c70-ee99506fe45e,2026-03-26T08:29:45+00:00,M0042,C00234,10.18,USD,approved,travel,GB,pos,0
c17232a1-8064-459a-adc6-def36ec7f547,2026-01-29T06:42:45+00:00,M0043,C00223,17.23,USD,approved,health,US,online,0
128275cb-05c7-48f6-b475-5d5ed66f5218,2026-04-04T00:42:45+00:00,M0010,C00194,68.91,USD,approved,health,GB,pos,0
8c9e8a43-1a31-485d-8dc9-624ca2aaf7ab,2026-02-21T18:42:45+00:00,M0039,C00097,49.35,USD,approved,utilities,SG,pos,0
45d10b0b-afab-43a8-8985-54fb16cafa03,2026-02-12T12:11:45+00:00,M0010,C00065,54.87,USD,approved,utilities,SG,wallet,0
402759b0-7a4f-457f-aa0e-3db30a9ab261,2026-02-01T17:27:45+00:00,M0032,C00034,51.66,USD,approved,travel,SG,pos,0
8a7f3ee1-47ec-455a-8043-42d69af97f89,2026-04-04T00:02:45+00:00,M0049,C00238,116.99,USD,approved,travel,GB,wallet,0
e9843234-30ef-48e7-97d1-483f2cd8ebca,2026-03-02T12:17:45+00:00,M0024,C00138,27.58,USD,approved,dining,IN,wallet,0
d5f5ef5a-72ee-4da7-b2a2-55b397ef459b,2026-03-13T19:44:45+00:00,M0038,C00121,29.34,USD,declined,fuel,CA,pos,0
6d7ee636-9134-479b-9320-5d27c1decaf4,2026-04-04T13:46:45+00:00,M0028,C00131,33.48,USD,approved,dining,US,online,0
c689bf91-601c-4af3-ae1f-a6f4035c56f3,2026-01-21T07:55:45+00:00,M0049,C00022,26.68,USD,declined,fuel,SG,wallet,0
f7d8d66c-d479-4afa-b60e-0d54ae9e8c53,2026-02-21T11:12:45+00:00,M0022,C00255,12.08,USD,approved,electronics,GB,pos,0
9cc6c9d6-2f79-4223-8a89-c045152677d7,2026-01-30T00:38:45+00:00,M0002,C00043,17.82,USD,approved,electronics,SG,wallet,0
efac2939-ea82-4548-8171-9ad3aa7ae245,2026-03-13T06:27:45+00:00,M0035,C00061,98.18,USD,declined,grocery,GB,online,0
a0ac521c-4ae4-4d45-a8e2-4d7ab15fb497,2026-01-31T21:56:45+00:00,M0035,C00141,11.17,USD,approved,travel,SG,online,0
3bb72c0d-08ab-4fe2-b6a7-aa334f2b85de,2026-03-19T20:53:45+00:00,M0049,C00154,224.85,USD,approved,electronics,GB,pos,0
08f9b605-bfc7-4a8b-af09-05edbd967327,2026-03-29T11:45:45+00:00,M0026,C00263,37.29,USD,approved,utilities,CA,pos,0
8b2e0a1b-35f0-4794-aceb-82ab92c023e3,2026-02-03T08:05:45+00:00,M0015,C00283,20.29,USD,approved,utilities,IN,wallet,0
46f124ed-0da3-47f3-b0f3-2ea62afbdeb5,2026-02-13T16:32:45+00:00,M0030,C00214,71.01,USD,approved,travel,IN,pos,0
473b637a-a875-44bf-b34b-733abaccc9b7,2026-01-16T10:07:45+00:00,M0036,C00005,96.91,USD,approved,fuel,GB,pos,0
d4728314-cffd-4774-b3bf-a9bac3a665fc,2026-02-20T20:00:45+00:00,M0015,C00276,6.86,USD,approved,electronics,GB,wallet,0
c68aab8f-6844-4110-9620-a09fdcf42d3b,2026-03-06T08:15:45+00:00,M0002,C00170,20.53,USD,approved,dining,SG,wallet,0
1c60edcc-f94e-4fef-b7d9-275ffaadeed6,2026-04-02T14:14:45+00:00,M0037,C00033,34.52,USD,approved,dining,IN,online,0
2adc8a3d-4d01-47e3-94c8-be965f406b1c,2026-01-23T13:41:45+00:00,M0031,C00156,72.84,USD,approved,grocery,CA,online,0
89b3c4aa-4d5a-4aa3-8a3e-e1b02cd49cf6,2026-03-05T00:12:45+00:00,M0044,C00014,24.1,USD,approved,travel,CA,online,0
3b7595b4-e2bd-43c7-88d6-1bebc5d188c9,2026-02-08T12:22:45+00:00,M0025,C00233,32.66,USD,approved,grocery,GB,wallet,0
387f1720-8ac0-4a62-b3b8-eb6b673ecb1b,2026-01-29T07:43:45+00:00,M0001,C00057,14.74,USD,approved,travel,SG,pos,0
237b08a8-f82c-4bda-8f2e-8969f5d169b2,2026-03-22T07:47:45+00:00,M0031,C00067,11.33,USD,declined,utilities,CA,pos,0
35fd6027-1456-42d4-92ae-f0bddc40b85e,2026-03-29T03:05:45+00:00,M0028,C00159,91.08,USD,approved,dining,CA,wallet,0
eb19ad1a-bcd5-4a63-a1b9-8ac822f27eae,2026-03-17T00:24:45+00:00,M0046,C00229,9.24,USD,approved,grocery,IN,wallet,0
8c5c5dc4-008f-42e7-b3dc-9ba7bd06c44a,2026-03-02T13:07:45+00:00,M0016,C00237,169.02,USD,approved,dining,US,wallet,0
cd7dd8c1-529d-4058-ba11-a604e0a98c77,2026-02-08T21:19:45+00:00,M0006,C00153,55.02,USD,approved,fuel,SG,online,0
a927218b-833d-45ff-9ee8-87f38a0348db,2026-02-05T08:36:45+00:00,M0027,C00197,53.3,USD,approved,health,CA,wallet,0
2eccf191-6b2c-4d4e-b32c-397170fa78b2,2026-01-22T09:03:45+00:00,M0037,C00081,49.54,USD,approved,electronics,SG,pos,0
7dd7a8e1-a87c-4bad-8dc0-9c82d50a0f5f,2026-04-07T02:02:45+00:00,M0043,C00253,27.75,USD,declined,fuel,SG,online,0
dec4d85c-b9f2-4c83-a279-f43a3c62a5d5,2026-01-20T15:33:45+00:00,M0024,C00210,43.57,USD,approved,fuel,CA,pos,0
4b8f6f10-2771-486e-b183-2203aa91e854,2026-02-28T17:52:45+00:00,M0014,C00237,29.01,USD,declined,fuel,GB,wallet,1
21867480-d2cf-4fb0-8489-9477b8f622a0,2026-04-01T13:49:45+00:00,M0026,C00070,48.77,USD,approved,electronics,IN,pos,0
9b988cd0-d7ae-4358-8e92-3c43eae338f3,2026-01-19T21:25:45+00:00,M0030,C00225,32.34,USD,declined,travel,IN,pos,0
8a490a02-2c13-4a2d-b8d3-5066adf47a8c,2026-01-29T05:01:45+00:00,M0011,C00064,17.03,USD,approved,dining,IN,online,0
fb7708e9-780f-4684-8ac7-de207fb79563,2026-03-15T19:02:45+00:00,M0005,C00184,18.0,USD,approved,travel,CA,wallet,0
01c1fb42-f100-46e4-9253-f559a35721ce,2026-04-04T22:28:45+00:00,M0003,C00268,16.63,USD,approved,health,US,pos,0
3ea5655a-3dae-45d4-ba44-9361081b8594,2026-02-10T17:54:45+00:00,M0045,C00194,65.34,USD,approved,utilities,CA,online,0
906925c9-be34-4cd7-9800-cf89fe5c5323,2026-04-06T09:34:45+00:00,M0024,C00008,21.49,USD,approved,electronics,CA,wallet,0
14e4c983-646c-4731-8f11-dd55871dcdfa,2026-01-19T10:22:45+00:00,M0043,C00086,8.68,USD,approved,health,CA,online,0
62508a4b-8192-4628-9d3e-ab7461a94f03,2026-03-01T07:56:45+00:00,M0027,C00098,43.72,USD,declined,dining,CA,wallet,0
2c2ebaee-4b46-4ba4-b375-ba168bc67dc0,2026-04-09T03:28:45+00:00,M0026,C00166,95.6,USD,approved,travel,US,pos,0
afe31461-e6cc-482f-866c-e3b78d8748a2,2026-02-11T11:12:45+00:00,M0042,C00143,56.89,USD,declined,health,SG,pos,0
e5503693-7bb5-424b-a738-bd85bc172935,2026-01-19T19:27:45+00:00,M0003,C00256,21.71,USD,approved,grocery,SG,wallet,0
9f45c32d-4842-44ff-8b7d-59427c7e4d44,2026-02-05T14:44:45+00:00,M0011,C00199,10.91,USD,approved,health,CA,pos,0
1abf750d-e992-45e7-a2b7-f312da951e1d,2026-03-12T12:19:45+00:00,M0012,C00247,30.14,USD,approved,grocery,GB,online,0
2642a0e9-e290-4334-866a-8339b95a33aa,2026-04-06T16:53:45+00:00,M0039,C00120,29.62,USD,approved,dining,SG,wallet,0
14149d34-caf6-4642-9d94-56dda3c41f3c,2026-02-03T20:30:45+00:00,M0001,C00122,16.8,USD,declined,health,IN,online,0
0a26565e-499c-4343-8716-1c7827301e47,2026-01-20T21:47:45+00:00,M0040,C00078,48.7,USD,declined,fuel,CA,wallet,0
3f037188-7536-4dd3-94a4-0dba74ae4eae,2026-02-04T08:25:45+00:00,M0003,C00169,120.62,USD,approved,travel,GB,pos,0
58fa30af-d0a2-4dff-a1b3-6988320c0465,2026-03-26T07:31:45+00:00,M0042,C00148,38.69,USD,approved,utilities,US,online,0
90772007-c3cc-4e1f-9bb0-99ee1c8fbbf1,2026-02-12T20:02:45+00:00,M0047,C00128,58.63,USD,declined,utilities,CA,wallet,0
5828f791-7b7a-4677-9729-e94c0bf20a7b,2026-03-02T03:32:45+00:00,M0025,C00252,134.92,USD,approved,grocery,CA,online,0
eedd94b5-d49e-4e27-8176-efa5bceb3614,2026-01-26T13:32:45+00:00,M0041,C00282,88.08,USD,approved,utilities,CA,online,0
3c2d7200-8518-4893-b687-6f9f2d88c9a5,2026-01-20T19:07:45+00:00,M0033,C00102,31.42,USD,approved,travel,IN,online,0
e874c388-1d74-49ca-9479-fed4595df5bc,2026-02-05T08:14:45+00:00,M0039,C00104,22.08,USD,approved,electronics,IN,online,0
6c94ce29-93a9-4adb-84cc-8786db4aafed,2026-02-18T22:20:45+00:00,M0024,C00222,34.63,USD,approved,utilities,CA,pos,0
a4187bf3-1d8a-4659-80bc-abc93c800777,2026-03-24T00:49:45+00:00,M0002,C00154,46.08,USD,approved,dining,SG,online,0
eba96add-c7c2-4dc7-90bf-2f2a0bccc28b,2026-03-20T19:45:45+00:00,M0036,C00146,36.51,USD,approved,fuel,SG,wallet,0
0c6dab20-2b4c-4bd3-80f1-2ab9724d6156,2026-01-20T05:31:45+00:00,M0031,C00098,77.04,USD,approved,grocery,US,wallet,0
b9c94d28-d64d-4227-bb97-7315ae07cf9e,2026-03-20T16:54:45+00:00,M0047,C00203,98.47,USD,approved,health,GB,pos,0
b21e7f25-d169-4508-bc9d-8d98e67a76c2,2026-02-10T16:47:45+00:00,M0032,C00020,20.26,USD,approved,grocery,IN,wallet,0
bcd4d8d1-8293-4c97-ab23-035cbd20885d,2026-01-31T08:39:45+00:00,M0011,C00179,20.82,USD,approved,dining,IN,wallet,0
a0170055-d932-4bfb-9e6a-c9f1dc70e798,2026-02-16T04:40:45+00:00,M0045,C00127,12.41,USD,approved,travel,IN,online,0
6a5ddac7-f482-4eb0-8cf6-4d60d7b1e4c4,2026-03-12T02:42:45+00:00,M0024,C00076,112.7,USD,approved,electronics,SG,pos,1
40556e18-cc35-4862-94c0-d3620032abec,2026-01-27T02:17:45+00:00,M0044,C00083,13.86,USD,approved,grocery,US,online,0
e5cd75e0-4fd9-499f-80f0-cbf46c7f7295,2026-03-19T10:54:45+00:00,M0042,C00042,20.39,USD,approved,dining,CA,pos,0
69e53ed0-a328-4030-89bc-cd293ffef28d,2026-03-30T04:58:45+00:00,M0011,C00273,20.03,USD,approved,health,IN,wallet,0
a4d94dc3-40ad-40ed-b627-66e215aaae81,2026-03-21T11:40:45+00:00,M0020,C00046,61.96,USD,approved,grocery,SG,pos,0
14bd7784-ae67-46f4-a632-1863d1b23363,2026-02-07T04:03:45+00:00,M0010,C00158,26.94,USD,approved,grocery,CA,pos,0
81f60934-76d1-4efe-b547-e13d0aa4e853,2026-01-22T11:59:45+00:00,M0001,C00148,79.31,USD,declined,health,IN,online,0
7e6aea1e-9838-4558-90e1-861998c645cf,2026-02-16T18:48:45+00:00,M0012,C00258,20.67,USD,approved,grocery,IN,wallet,0
666483d7-dffa-4d62-8619-30f912e0d3b4,2026-01-30T13:53:45+00:00,M0014,C00099,40.26,USD,approved,electronics,IN,pos,0
d73a2bd9-f136-4cf7-9b71-5c6e72aae028,2026-04-06T18:46:45+00:00,M0041,C00151,18.45,USD,approved,grocery,IN,online,0
a4cb01f4-fb12-4f35-bdfd-e353219a4cf7,2026-01-19T12:45:45+00:00,M0018,C00052,148.65,USD,approved,grocery,US,pos,0
fef27340-4ec8-4ab7-b393-bef8dba9189a,2026-04-10T15:03:45+00:00,M0049,C00050,30.44,USD,declined,travel,SG,online,0
f7337f84-7a4a-400e-901f-6f5ebb0a4dc5,2026-03-09T13:36:45+00:00,M0025,C00249,41.14,USD,approved,fuel,GB,wallet,0
7ac671b0-4362-4285-9d57-9edb64c7cb36,2026-02-13T07:34:45+00:00,M0028,C00123,25.85,USD,approved,electronics,IN,pos,0
64eec7a8-d6eb-4284-b268-c0429fcdd491,2026-01-18T21:24:45+00:00,M0040,C00002,45.49,USD,approved,fuel,IN,wallet,0
ceb5411d-7fbd-40f9-a770-7ceb378db43b,2026-01-16T00:27:45+00:00,M0009,C00128,78.04,USD,approved,electronics,IN,wallet,0
f9904e48-e249-4cf9-80b3-feb2b3fae846,2026-03-14T15:42:45+00:00,M0044,C00002,103.17,USD,approved,health,GB,online,0
c783f066-a21b-47a7-8124-528549863916,2026-02-15T11:14:45+00:00,M0041,C00228,11.29,USD,approved,travel,SG,pos,0
51dacfa5-f723-4a28-8c3f-879ead72c89f,2026-03-21T23:11:45+00:00,M0026,C00244,39.94,USD,approved,health,US,wallet,0
383fd66d-833a-47fe-9782-01bdeaf838a9,2026-02-09T10:19:45+00:00,M0025,C00293,91.99,USD,approved,utilities,SG,online,0
cd2b3596-85ad-40d7-9c77-cf3386ffab1e,2026-02-28T00:06:45+00:00,M0009,C00281,10.18,USD,approved,utilities,IN,online,0
53a9a417-d07f-4cbb-a2fa-c998f2d01492,2026-04-10T14:42:45+00:00,M0029,C00109,41.27,USD,approved,travel,US,online,0
2c94ca88-1722-443d-b4cf-6779bae3c5dd,2026-03-19T19:58:45+00:00,M0028,C00197,33.07,USD,declined,utilities,GB,online,0
bcd3e1d1-5d40-4dd7-90b6-e09feb99ede1,2026-02-06T03:09:45+00:00,M0047,C00070,77.23,USD,approved,dining,IN,online,0
04ffcddc-816c-4a8a-a0ed-0f545308dd37,2026-02-12T23:22:45+00:00,M0045,C00034,19.29,USD,approved,health,GB,pos,0
ab9c0212-6f3f-4377-a06b-070078378f49,2026-03-22T07:24:45+00:00,M0046,C00288,107.17,USD,approved,utilities,IN,online,0
622475c8-c763-4712-a7a1-511e4416934a,2026-02-06T06:21:45+00:00,M0015,C00097,22.48,USD,approved,health,US,wallet,0
074b316b-7d6d-4bfb-96fb-15d917849ac8,2026-01-25T06:42:45+00:00,M0024,C00001,49.32,USD,approved,electronics,US,wallet,0
6f5ecc03-5d49-4bcc-a1e4-e5c4b71b3729,2026-01-30T23:07:45+00:00,M0035,C00187,103.53,USD,approved,utilities,CA,wallet,0
f0ad249a-44d2-47d9-8d41-87fd168ba193,2026-03-09T10:37:45+00:00,M0043,C00236,110.29,USD,approved,electronics,CA,pos,0
aeb84fcd-31fe-4a60-88f7-2bd353a6bf86,2026-02-28T04:16:45+00:00,M0015,C00018,28.72,USD,approved,dining,GB,pos,0
4c714f76-23ea-462b-95a3-5254e5284041,2026-03-17T08:38:45+00:00,M0033,C00245,15.32,USD,approved,health,CA,pos,0
1effeddc-ec2c-4790-9f14-dce602c1321f,2026-03-18T18:35:45+00:00,M0019,C00079,20.13,USD,approved,utilities,CA,wallet,0
53bac46c-68f4-4000-92b9-22335a891e00,2026-03-18T10:25:45+00:00,M0015,C00250,21.96,USD,approved,health,IN,pos,0
c14a5671-71e8-4eb7-905c-fae5a9ed730e,2026-04-06T17:28:45+00:00,M0043,C00173,28.84,USD,approved,fuel,IN,pos,0
88974562-01be-44ec-a52a-03131713891d,2026-02-18T07:18:45+00:00,M0049,C00100,42.44,USD,approved,health,SG,pos,0
8ee07cc1-4f19-4838-9e1a-da529a115783,2026-01-25T14:19:45+00:00,M0007,C00028,33.9,USD,approved,utilities,GB,pos,0
cd123b4f-345c-44b4-a1b0-622cad562cf3,2026-01-28T13:57:45+00:00,M0042,C00075,39.0,USD,approved,travel,CA,wallet,0
90bf8cc3-5fb7-4161-ae92-7231f18ba044,2026-03-21T14:41:45+00:00,M0013,C00053,11.14,USD,approved,health,CA,pos,0
e707a0d6-0526-45e0-8b00-6c467d60b4d0,2026-03-16T12:38:45+00:00,M0028,C00243,41.75,USD,approved,travel,US,online,0
def15c82-0469-4fd9-b2da-556368fd3ff1,2026-03-13T20:31:45+00:00,M0033,C00207,59.35,USD,approved,travel,US,online,0
1487b080-9357-4e80-a55e-ac028629568b,2026-02-18T18:51:45+00:00,M0016,C00193,8.2,USD,approved,utilities,US,pos,0
f9232aa2-1570-4618-829a-b7be0b616130,2026-02-17T11:04:45+00:00,M0042,C00062,43.03,USD,approved,grocery,US,online,0
9524820a-bb9a-41fe-9c04-2d842a51fdb0,2026-03-13T01:32:45+00:00,M0032,C00294,78.21,USD,approved,dining,IN,pos,0
3d46502f-2902-490f-bcd1-3d29d5d59ae6,2026-03-22T12:37:45+00:00,M0045,C00223,14.2,USD,declined,electronics,SG,online,0
82ed95ca-2254-465e-909d-d2ddfadb60fc,2026-02-12T06:50:45+00:00,M0007,C00095,106.78,USD,declined,fuel,US,pos,0
b816ca14-143c-4336-844f-c05722ac3bed,2026-03-29T02:08:45+00:00,M0036,C00266,44.4,USD,approved,utilities,SG,wallet,0
e5f2afc7-f348-4ea2-9545-d92d56b5c416,2026-03-29T05:07:45+00:00,M0046,C00061,20.22,USD,approved,travel,SG,wallet,0
7b00caf4-aff6-4a31-aa51-af6f4fe98477,2026-01-14T03:59:45+00:00,M0012,C00066,31.85,USD,approved,dining,CA,wallet,0
5f25fb7b-1cfc-4bfe-b00b-873bc2e974c9,2026-01-21T16:12:45+00:00,M0011,C00064,48.95,USD,approved,dining,GB,pos,0
f2375398-2f06-425f-bd27-287e45bf8e31,2026-01-29T07:14:45+00:00,M0035,C00154,164.19,USD,approved,grocery,SG,pos,0
dea1e600-315c-40ff-a9ab-efaf83ca2b34,2026-03-03T07:07:45+00:00,M0043,C00268,16.55,USD,approved,electronics,SG,wallet,0
4b6270c7-0158-4b98-b9d8-d7932d066a78,2026-02-01T18:46:45+00:00,M0033,C00019,51.45,USD,approved,travel,CA,pos,0
78195172-7283-4574-b95d-56dbbc20a164,2026-04-10T19:53:45+00:00,M0014,C00143,17.45,USD,approved,travel,SG,pos,0
4bbb0055-6ce3-4191-b5ac-886e9b4d8cb8,2026-03-04T17:31:45+00:00,M0005,C00205,35.05,USD,approved,fuel,US,pos,0
012e1282-79c9-410b-8cbf-f8cd20edfcd7,2026-02-21T09:32:45+00:00,M0044,C00138,100.33,USD,approved,health,CA,wallet,0
42016b9e-42dd-43db-9a97-d108eb9a2eca,2026-03-05T23:39:45+00:00,M0024,C00215,26.72,USD,approved,utilities,CA,pos,0
b142531f-51ea-43f3-9850-c4ac212d3f7e,2026-02-17T04:10:45+00:00,M0028,C00064,83.08,USD,declined,dining,US,wallet,0
744c0682-681e-450a-8c87-3070ca4f08fd,2026-02-19T16:59:45+00:00,M0036,C00171,14.15,USD,declined,utilities,GB,online,0
796eb7ea-d6da-4965-8419-447ecc2548d1,2026-02-07T14:09:45+00:00,M0015,C00194,22.79,USD,declined,grocery,US,online,0
8d71cd55-cae1-4e2a-b77e-4ddfec59d5c7,2026-03-20T23:25:45+00:00,M0034,C00049,12.37,USD,approved,dining,GB,wallet,0
bad58d8f-29f4-496e-a825-570308926bfe,2026-04-02T10:51:45+00:00,M0037,C00025,34.85,USD,approved,travel,GB,pos,0
82482ec8-f9f9-4746-892e-6ad5c0d811fc,2026-02-14T02:24:45+00:00,M0012,C00283,57.17,USD,approved,dining,IN,pos,0
